run_seed,target,strategy,iteration,selected_sample_id,library,area,Au,Ir,Rh,observed_target,best_observed,global_best,regret,relative_regret,percent_deviation,acquisition_score,benchmark_mode
42,k0,random,29,AUIRH_Ir-rich_341,Ir-rich,341,41.79,35.19,23.02,0.0059943391204926,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.8326781960578374,pooled
42,k0,random,30,AUIRH_Ir-rich_294,Ir-rich,294,28.36,41.39,30.25,0.0051012403626471,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.31236664138204107,pooled
42,k0,random,31,AUIRH_Rh-rich_033,Rh-rich,33,14.66,42.46,42.88,0.0044143808593374,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.8322598013952011,pooled
42,k0,random,32,AUIRH_Ir-rich_103,Ir-rich,103,12.76,77.57,9.67,0.004924358135604,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.38747837903017446,pooled
42,k0,random,33,AUIRH_Rh-rich_145,Rh-rich,145,24.52,31.9,43.57,0.0023819606394682,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.2883281039302441,pooled
42,k0,random,34,AUIRH_Au-rich_240,Au-rich,240,54.95,12.25,32.8,0.0105347385567815,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.1397524836093098,pooled
42,k0,random,35,AUIRH_Rh-rich_013,Rh-rich,13,14.8,56.98,28.22,0.0034757806937045,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.19990820247510832,pooled
42,k0,random,36,AUIRH_Rh-rich_146,Rh-rich,146,23.48,30.66,45.85,0.0028058260197615,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.7869243775021384,pooled
42,k0,random,37,AUIRH_Au-rich_007,Au-rich,7,37.5,48.69,13.81,0.0089977247090864,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.6648508565920321,pooled
42,k0,random,38,AUIRH_Ir-rich_141,Ir-rich,141,15.92,76.65,7.43,0.0055174587734106,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.7807290310219679,pooled
42,k0,random,39,AUIRH_Rh-rich_044,Rh-rich,44,17.99,49.54,32.47,0.0029354752221074,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.45891577553833995,pooled
42,k0,random,40,AUIRH_Ir-rich_173,Ir-rich,173,17.24,60.08,22.68,0.008077760231883,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.13979699812765745,pooled
42,k0,random,41,AUIRH_Ir-rich_233,Ir-rich,233,24.76,55.25,19.99,0.0080632022947519,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.11453007353597344,pooled
42,k0,random,42,AUIRH_Ir-rich_106,Ir-rich,106,12.34,74.36,13.3,0.0049540203995981,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.4710962061431325,pooled
42,k0,random,43,AUIRH_Ir-rich_338,Ir-rich,338,44.85,37.32,17.82,0.0056348770954796,0.0126434948417894,0.0142014497462072,0.0015579549044177996,0.1097039339123729,10.970393391237291,0.5652361064811888,pooled
42,k0,random,44,AUIRH_Au-rich_086,Au-rich,86,51.38,32.41,16.21,0.0129231019324814,0.0129231019324814,0.0142014497462072,0.0012783478137257994,0.09001530382961144,9.001530382961144,0.6347183200005908,pooled
42,k0,random,45,AUIRH_Rh-rich_106,Rh-rich,106,18.42,31.95,49.64,0.0034903570908382,0.0129231019324814,0.0142014497462072,0.0012783478137257994,0.09001530382961144,9.001530382961144,0.5535794006579958,pooled
42,k0,random,46,AUIRH_Au-rich_100,Au-rich,100,58.5,31.49,10.01,0.0092348180162052,0.0129231019324814,0.0142014497462072,0.0012783478137257994,0.09001530382961144,9.001530382961144,0.3039500980626122,pooled
42,k0,random,47,AUIRH_Ir-rich_223,Ir-rich,223,26.74,65.22,8.04,0.0066325409040235,0.0129231019324814,0.0142014497462072,0.0012783478137257994,0.09001530382961144,9.001530382961144,0.030817834567939406,pooled
42,k0,random,48,AUIRH_Ir-rich_008,Ir-rich,8,5.51,85.73,8.76,0.0045120075875866,0.0129231019324814,0.0142014497462072,0.0012783478137257994,0.09001530382961144,9.001530382961144,0.2145846728195292,pooled
42,k0,random,49,AUIRH_Ir-rich_102,Ir-rich,102,12.28,79.01,8.71,0.0048659109452444,0.0129231019324814,0.0142014497462072,0.0012783478137257994,0.09001530382961144,9.001530382961144,0.40852864372463615,pooled
42,k0,random,50,AUIRH_Rh-rich_336,Rh-rich,336,44.81,12.48,42.71,0.001259821521644,0.0129231019324814,0.0142014497462072,0.0012783478137257994,0.09001530382961144,9.001530382961144,0.23393948586534075,pooled
43,k0,random,1,AUIRH_Rh-rich_114,Rh-rich,114,11.61,18.21,70.18,0.0065366474084519,0.0065366474084519,0.0142014497462072,0.0076648023377552995,0.5397197099403425,53.971970994034244,0.0,pooled
43,k0,random,2,AUIRH_Ir-rich_176,Ir-rich,176,16.26,54.43,29.31,0.0077129728358315,0.0077129728358315,0.0142014497462072,0.0064884769103757,0.45688834776242376,45.68883477624237,0.04377532363899661,pooled
43,k0,random,3,AUIRH_Ir-rich_328,Ir-rich,328,42.58,41.05,16.37,0.0051446495408054,0.0077129728358315,0.0142014497462072,0.0064884769103757,0.45688834776242376,45.68883477624237,0.020029586874216854,pooled
43,k0,random,4,AUIRH_Au-rich_277,Au-rich,277,61.22,10.72,28.06,0.0106346250567625,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.5871430475880585,pooled
43,k0,random,5,AUIRH_Rh-rich_178,Rh-rich,178,12.35,12.72,74.93,0.0065870546567613,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.22470523020362443,pooled
43,k0,random,6,AUIRH_Rh-rich_185,Rh-rich,185,30.26,29.49,40.25,0.0018241845978975,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.2636921974783747,pooled
43,k0,random,7,AUIRH_Rh-rich_091,Rh-rich,91,13.84,24.83,61.33,0.0053071037928842,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.419977909716268,pooled
43,k0,random,8,AUIRH_Ir-rich_313,Ir-rich,313,41.17,46.59,12.24,0.0054010174778599,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.9553145792212376,pooled
43,k0,random,9,AUIRH_Ir-rich_122,Ir-rich,122,13.26,78.36,8.38,0.0057604471352834,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.8919016691830427,pooled
43,k0,random,10,AUIRH_Au-rich_192,Au-rich,192,61.59,18.3,20.11,0.010169678544283,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.27853429777937566,pooled
43,k0,random,11,AUIRH_Au-rich_279,Au-rich,279,57.2,10.46,32.34,0.0058796042220756,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.4219995748472628,pooled
43,k0,random,12,AUIRH_Ir-rich_129,Ir-rich,129,14.77,68.47,16.76,0.0062568879249484,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.3089237677451262,pooled
43,k0,random,13,AUIRH_Au-rich_004,Au-rich,4,38.0,50.55,11.45,0.0068937051404742,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.9517540164636145,pooled
43,k0,random,14,AUIRH_Au-rich_016,Au-rich,16,41.33,47.21,11.46,0.0077585908526612,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.535128257097604,pooled
43,k0,random,15,AUIRH_Rh-rich_176,Rh-rich,176,14.51,14.8,70.69,0.005868101442908,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.4854885459574876,pooled
43,k0,random,16,AUIRH_Rh-rich_163,Rh-rich,163,29.06,33.68,37.25,0.0018618758654411,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.5931741874641638,pooled
43,k0,random,17,AUIRH_Rh-rich_282,Rh-rich,282,43.16,20.12,36.72,0.0010738798585843,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.9428679185687103,pooled
43,k0,random,18,AUIRH_Rh-rich_268,Rh-rich,268,34.35,18.7,46.94,0.0021958312178771,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.033764654315696196,pooled
43,k0,random,19,AUIRH_Rh-rich_340,Rh-rich,340,36.43,10.2,53.37,0.0025205870250062,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.11856060209234687,pooled
43,k0,random,20,AUIRH_Rh-rich_200,Rh-rich,200,38.77,33.13,28.09,0.000597105818611,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.12613746899330602,pooled
43,k0,random,21,AUIRH_Rh-rich_098,Rh-rich,98,24.73,44.74,30.53,0.0017512480787874,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.34184285511856494,pooled
43,k0,random,22,AUIRH_Rh-rich_181,Rh-rich,181,34.48,33.94,31.58,0.0011278511119031,0.0106346250567625,0.0142014497462072,0.0035668246894447007,0.25115919523619745,25.115919523619745,0.551045090589723,pooled
43,k0,random,23,AUIRH_Au-rich_305,Au-rich,305,74.7,9.38,15.92,0.010791529518965,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.05061976229843679,pooled
43,k0,random,24,AUIRH_Rh-rich_005,Rh-rich,5,13.09,51.84,35.07,0.003976904242915,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.5554165621613222,pooled
43,k0,random,25,AUIRH_Ir-rich_119,Ir-rich,119,13.5,79.91,6.59,0.0051965219113528,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.1191705243218587,pooled
43,k0,random,26,AUIRH_Ir-rich_168,Ir-rich,168,18.39,67.39,14.22,0.0059135915894299,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.5045517491531475,pooled
43,k0,random,27,AUIRH_Ir-rich_005,Ir-rich,5,5.01,88.77,6.22,0.0037671076489445,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.3039651105723884,pooled
43,k0,random,28,AUIRH_Ir-rich_229,Ir-rich,229,25.37,60.53,14.1,0.0067702185583259,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.41456100164611287,pooled
43,k0,random,29,AUIRH_Ir-rich_087,Ir-rich,87,10.85,75.87,13.28,0.0058949350168349,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.09331384215685468,pooled
43,k0,random,30,AUIRH_Rh-rich_030,Rh-rich,30,15.94,49.01,35.05,0.0034686585910324,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.07405586157239141,pooled
43,k0,random,31,AUIRH_Ir-rich_253,Ir-rich,253,27.12,52.65,20.23,0.0076744833052541,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.5805194318922804,pooled
43,k0,random,32,AUIRH_Rh-rich_142,Rh-rich,142,27.37,37.01,35.62,0.0024621857091509,0.010791529518965,0.0142014497462072,0.0034099202272421993,0.2401107132145358,24.01107132145358,0.5391238176553121,pooled
43,k0,random,33,AUIRH_Au-rich_090,Au-rich,90,48.56,29.43,22.01,0.0128478928962437,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.8507689829291569,pooled
43,k0,random,34,AUIRH_Au-rich_244,Au-rich,244,78.1,14.02,7.88,0.0105913643775806,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.08274485668843223,pooled
43,k0,random,35,AUIRH_Au-rich_289,Au-rich,289,73.31,10.51,16.18,0.0112041435616835,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.32048009223646656,pooled
43,k0,random,36,AUIRH_Au-rich_207,Au-rich,207,70.89,17.46,11.65,0.0108530122322529,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.612165606729797,pooled
43,k0,random,37,AUIRH_Ir-rich_095,Ir-rich,95,12.09,83.48,4.43,0.005044458428019,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.15153183039967943,pooled
43,k0,random,38,AUIRH_Ir-rich_314,Ir-rich,314,40.84,45.91,13.25,0.0059334152477855,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.8430823134268058,pooled
43,k0,random,39,AUIRH_Au-rich_005,Au-rich,5,38.19,49.96,11.85,0.007671451398725,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.45508931795499585,pooled
43,k0,random,40,AUIRH_Rh-rich_211,Rh-rich,211,25.24,20.83,53.93,0.0031765107819407,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.8013281630564517,pooled
43,k0,random,41,AUIRH_Ir-rich_240,Ir-rich,240,21.19,44.89,33.92,0.0089342847697244,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.7632470379251717,pooled
43,k0,random,42,AUIRH_Au-rich_132,Au-rich,132,52.15,23.25,24.6,0.0097601461202333,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.3219510366706818,pooled
43,k0,random,43,AUIRH_Rh-rich_201,Rh-rich,201,38.11,32.18,29.71,0.0013043855773528,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.19379455343934593,pooled
43,k0,random,44,AUIRH_Au-rich_158,Au-rich,158,70.34,23.18,6.48,0.009776225749451,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.3960570512056135,pooled
43,k0,random,45,AUIRH_Au-rich_015,Au-rich,15,41.49,48.03,10.49,0.0076259237233526,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.6065051385540762,pooled
43,k0,random,46,AUIRH_Rh-rich_097,Rh-rich,97,25.1,46.23,28.66,0.0018652318714292,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.8788162192331397,pooled
43,k0,random,47,AUIRH_Ir-rich_233,Ir-rich,233,24.76,55.25,19.99,0.0080632022947519,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.8277783230641912,pooled
43,k0,random,48,AUIRH_Rh-rich_029,Rh-rich,29,15.59,50.23,34.18,0.0038088257855765,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.12269102832557877,pooled
43,k0,random,49,AUIRH_Ir-rich_164,Ir-rich,164,18.6,71.83,9.57,0.0055796929922406,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.500576601815097,pooled
43,k0,random,50,AUIRH_Rh-rich_147,Rh-rich,147,21.82,28.99,49.19,0.0029463597769104,0.0128478928962437,0.0142014497462072,0.0013535568499634994,0.09531117415142744,9.531117415142743,0.8808558110790476,pooled
44,k0,random,1,AUIRH_Ir-rich_331,Ir-rich,331,40.52,39.02,20.46,0.0066333740909387,0.0066333740909387,0.0142014497462072,0.0075680756552685,0.532908667109125,53.290866710912496,0.0,pooled
44,k0,random,2,AUIRH_Rh-rich_001,Rh-rich,1,13.01,59.73,27.26,0.0034572512276922,0.0066333740909387,0.0142014497462072,0.0075680756552685,0.532908667109125,53.290866710912496,0.258113074772773,pooled
44,k0,random,3,AUIRH_Au-rich_129,Au-rich,129,55.57,24.9,19.53,0.0104719774410768,0.0104719774410768,0.0142014497462072,0.0037294723051303994,0.26261208339848785,26.261208339848785,0.4057707278211311,pooled
44,k0,random,4,AUIRH_Au-rich_096,Au-rich,96,59.75,32.91,7.34,0.0095463186737913,0.0104719774410768,0.0142014497462072,0.0037294723051303994,0.26261208339848785,26.261208339848785,0.1623171247855668,pooled
44,k0,random,5,AUIRH_Rh-rich_309,Rh-rich,309,24.25,9.54,66.21,0.0041350709154315,0.0104719774410768,0.0142014497462072,0.0037294723051303994,0.26261208339848785,26.261208339848785,0.8572936735567716,pooled
44,k0,random,6,AUIRH_Au-rich_018,Au-rich,18,41.24,45.39,13.36,0.0090979079272976,0.0104719774410768,0.0142014497462072,0.0037294723051303994,0.26261208339848785,26.261208339848785,0.33796194896591736,pooled
44,k0,random,7,AUIRH_Au-rich_170,Au-rich,170,60.66,21.16,18.18,0.0142014497462072,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.6777228173805366,pooled
44,k0,random,8,AUIRH_Rh-rich_076,Rh-rich,76,23.4,50.64,25.96,0.0023102277241232,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.9549361640684993,pooled
44,k0,random,9,AUIRH_Ir-rich_285,Ir-rich,285,34.71,51.34,13.95,0.0069807781688804,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.41140078086737386,pooled
44,k0,random,10,AUIRH_Ir-rich_077,Ir-rich,77,10.53,84.45,5.02,0.0042591122589267,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.9267486927535602,pooled
44,k0,random,11,AUIRH_Rh-rich_274,Rh-rich,274,24.04,12.68,63.28,0.0039157068911778,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.7155717419428655,pooled
44,k0,random,12,AUIRH_Ir-rich_086,Ir-rich,86,11.39,76.67,11.94,0.0047561625467518,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.7973993000554288,pooled
44,k0,random,13,AUIRH_Au-rich_021,Au-rich,21,40.42,43.02,16.56,0.0117093280250518,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.9007551884531136,pooled
44,k0,random,14,AUIRH_Ir-rich_214,Ir-rich,214,21.57,55.74,22.69,0.0074285829405485,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.19716268890848354,pooled
44,k0,random,15,AUIRH_Ir-rich_194,Ir-rich,194,19.77,56.87,23.36,0.0069524646498935,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.18079323064737662,pooled
44,k0,random,16,AUIRH_Rh-rich_085,Rh-rich,85,18.35,36.52,45.13,0.0030361611773728,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.08724109331446661,pooled
44,k0,random,17,AUIRH_Rh-rich_184,Rh-rich,184,30.74,31.58,37.68,0.0017569637069304,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.5462064290634059,pooled
44,k0,random,18,AUIRH_Rh-rich_334,Rh-rich,334,27.83,8.82,63.35,0.003686049797276,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.3012803379026794,pooled
44,k0,random,19,AUIRH_Au-rich_208,Au-rich,208,69.56,17.27,13.17,0.013282246338351,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.9771544765304353,pooled
44,k0,random,20,AUIRH_Rh-rich_306,Rh-rich,306,30.33,12.18,57.49,0.0033204495410401,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.6835101225213223,pooled
44,k0,random,21,AUIRH_Au-rich_278,Au-rich,278,58.41,10.65,30.94,0.0104620703857491,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.7673851683077499,pooled
44,k0,random,22,AUIRH_Ir-rich_330,Ir-rich,330,41.82,38.97,19.21,0.0058662116582485,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.14655955097277928,pooled
44,k0,random,23,AUIRH_Au-rich_292,Au-rich,292,68.35,10.2,21.45,0.0119403641084833,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.772160590952181,pooled
44,k0,random,24,AUIRH_Ir-rich_254,Ir-rich,254,26.82,50.8,22.38,0.0079341533717006,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.28787960061680795,pooled
44,k0,random,25,AUIRH_Ir-rich_126,Ir-rich,126,14.0,73.3,12.7,0.0048842955293158,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.21162282004655075,pooled
44,k0,random,26,AUIRH_Ir-rich_110,Ir-rich,110,12.64,68.6,18.76,0.0054519886214018,0.0142014497462072,0.0142014497462072,0.0,0.0,0.0,0.6463069137077347,pooled
